id , name, adusers, ddownloads, lastupdated, minv, maxv, isMailExt, #Auth, Authors, A1Id,  A2Id,  A3Id, cTB52, cTB60, cTB68b, cTB68,homepage_url,support_url
1704,RSS Linkify Subject,0,24,2007-03-05,1.5,1.5,0,1,Alex Dedul,8910,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/rss-linkify-subject/,None
1729,Execute JS,0,95,2010-10-20,1.5,3.1,0,1,Rudolf Noe,2803,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/execute-js/,{u'en-US': u'http://www.mouseless.de/index.php?/content/view/18/31/'}
1792,Purge!,2,21,2009-12-19,1.5,3.0,0,1,Snert,359,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/purge/,None
1806,DOM Inspector,0,25,2007-04-18,2.0,2.0,0,1,Scott MacGregor,8578,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dom-inspector/,None
1814,BlunderDelay,106,32,2010-01-14,1.5,24.0,0,1,Andrew C. Brown,7118,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/blunderdelay/,{u'en-US': u'http://blunderdelay.mozdev.org/'}
1815,en-US-1815,50,11,2011-12-20,3.0,15.0,0,2,Philip Chee; zeniko,408,9225,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/console%C2%B2/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?t=577627'}
1832,Tag the Bird,0,25,2007-09-08,2.0,2.0,0,1,Paul Alexandrow,9161,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tag-the-bird/,None
1835,mailconsole,0,23,2007-03-05,1.0,1.5,0,1,sankazim,8928,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mailconsole/,None
1837,DOM Inspector - Mac OS X,0,22,2007-03-05,1.5,1.5,0,1,Scott MacGregor,8578,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dom-inspector-mac-os-x/,None
1846,Readonly Attachments,0,21,2007-03-05,1.5,1.5,0,1,Nathan R. Yergler,212,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/readonly-attachments/,{u'en-US': u'http://yergler.net/ReadonlyAttachments'}
1852,Dafizilla Table2Clipboard,221,337,2011-08-11,2.0,20.0,0,1,dafizilla,237,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dafizilla-table2clipboard/,{u'en-US': u'http://dafizilla.sourceforge.net/table2clip'}
1877,Easy Get Mail Button (NEW),0,21,2008-01-20,1.5,2.0,0,1, SynaptiX,9398,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/easy-get-mail-button-new/,None
1898,FolderFlags,2794,44,2019-09-01,68.0,100,1,1,Ryan Lee,9429,,,2012-10-10,2012-10-10,2099-01-01,2019-09-01,https://addons.thunderbird.net/en-US/thunderbird/addon/folderflags/,None
1900,Reply In Group,0,22,2011-04-19,1.5,3.1,0,1,DJAC Productions,9436,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/reply-in-group/,None
1915,Sun Cult,115,66,2015-07-30,1.5,45.0,0,1,Rob Norris,5639843,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sun-cult/,{u'cs': u'http://suncult.sourceforge.net'; u'en-US': u'http://suncult.sourceforge.net'}
1962,Fast Mail Redirect,1,21,2007-06-04,1.5,2.0,0,1,aloetscher,9549,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/fast-mail-redirect/,None
1968,Options Menu,1,23,2009-08-02,1.5,2.0,0,1,James R. Skinner,9569,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/options-menu/,{u'en-US': u'http://james.istop.com/OptionsMenu'}
2008,MR Tech - Gant Icon Pack,0,21,2007-03-05,1.5,3.0,0,1,mrtech,253,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mr-tech-gant-icon-pack/,None
2030,Allow Local Addresses,71,23,2007-03-05,1.5,16.0,0,1,Carl Irving,9706,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/allow-local-addresses/,None
2085,Email Notification Randomizer,2,21,2009-01-24,2.0,2.0,0,1,Joshua Pressnell,9821,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/email-notification-randomizer/,None
2098,Update Notifier,2,22,2009-07-05,1.5,3.1,0,1,Todd Long,6232,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/update-notifier/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?t=384038'}
2110,MinimizeToTray,0,213,2007-03-05,1.0,2.0,0,2,Mook; Brad Peterson,1952,4214,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/minimizetotray/,None
2121,Identity Reminder,0,23,2007-03-05,1.5,1.5,0,1,Joshua Pressnell,9821,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/identity-reminder/,None
2125,Identity Select,0,23,2007-03-05,1.5,1.5,0,1,Joshua Pressnell,9821,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/identity-select/,None
2129,NewsWorthy for Thunderbird 1.5,2,21,2007-03-05,1.5,1.5,0,1,Alf P. Steinbach,9940,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/newsworthy-for-thunderbird-15/,None
2131,Remember Mismatched Domains,1,40,2008-03-02,1.5,2.0,0,1,andrew lucking,9957,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/remember-mismatched-domains/,None
2139,Fritz!BoxDial,0,23,2007-04-08,1.5,3.0,0,1,charles17,9975,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/fritzboxdial/,None
2140,FavLoc,0,62,2008-06-18,1.5,3.1,0,1,Justin Scott (fligtar),9945,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/favloc/,{u'en-US': u'http://favloc.fligtar.com'}
2152,ConfirmFolderMove,4064,26,2018-12-10,60.0,60.0,0,1,Ryan Lee,9429,,,2099-01-01,2018-12-10,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/confirmfoldermove/,None
2162,Exit Button Thunderbird,525,32,2019-06-16,1.0,60.0,0,1,Mark S Baines,9572,,,2007-04-11,2019-06-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/exit-button-thunderbird/,None
2180,mouseless,0,22,2007-03-05,1.5,1.5,0,1, koakuman,10047,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mouseless/,None
2194,SearchWith,58,26,2011-09-21,1.5,9.0,0,1,soyapi,10065,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/searchwith/,{u'en-US': u'http://searchwith.mozdev.org'}
2195,Extension Manager Extended,1,37,2009-11-01,2.0,3.1,0,1,Paul Spangler,10089,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/extension-manager-extended/,{u'en-US': u'http://extended.spanglerco.com/'}
2199,withAttach,227,22,2010-01-10,1.5,12.0,0,1,Sogame,8706,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/withattach/,None
2215,SyncMab,0,21,2007-03-23,1.5,2.0,0,1,Jan Pavek,10138,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/syncmab/,None
2234,SmtpSelect,376,32,2013-07-06,1.5,49.0,0,1,nr,10020,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/smtpselect/,None
2260,Message Level Authentication,0,23,2008-01-20,1.5,2.0,0,1,Message Level,3277,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/message-level-authentication/,None
2273,Mark All Read Button,2896,58,2018-12-10,1.0,60.0,0,1,Mark S Baines,9572,,,2015-01-08,2018-12-07,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mark-all-read-button/,None
2281,Check and Send,18588,455,2018-08-31,60.0,60.0,0,1,H.Ogi,7226,,,2017-04-29,2018-08-25,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/check-and-send/,{u'en-US': u'http://hogiblog.blogspot.com/2008/04/feature-request-and-support-thread.html'; u'ja': u'http://hogi-ja.blogspot.com/2008/11/blog-post_30.html'; u'es': u'http://hogiblog.blogspot.com/2008/04/feature-request-and-support-thread.html'}
2285,Folder Selection (Thunderbird),0,22,2007-03-05,1.5,1.5,0,1,Otto Wyss,10337,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/folder-selection-thunderbird/,None
2291,External Email Alert,13,24,2010-07-27,1.5,16.0,0,1,Bob O'Neill,10344,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/external-email-alert/,None
2299,ThreadKey,1348,53,2019-08-03,52.0,100,1,2,Onno Ekker; Luca Porzio,131881,10287,,2013-09-12,2013-09-12,2018-05-18,2019-05-10,https://addons.thunderbird.net/en-US/thunderbird/addon/threadkey/,None
2307,Slideshow,987,40,2016-05-24,3.0,49.0,0,2,AuthorsEnc,54957,1891102,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/slideshow/,{u'en-US': u'http://pastisman-addons.goodforum.net/slideshow-f8/'}
2313,Lightning,6282898,15304,2019-09-01,68.0,68.0,1,1,Mozilla Calendar Project,133,,,2017-04-20,2019-01-24,2099-01-01,2019-08-13,https://addons.thunderbird.net/en-US/thunderbird/addon/lightning/,{u'en-US': u'https://groups.google.com/forum/#!forum/mozilla.support.calendar'}
2320,Text Complete,31,24,2008-05-22,1.5,11.0,0,1,Marcel Scherzer,10420,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/text-complete/,{u'en-US': u'http://www.cfavatar.com/textComplete.cfm'}
2334,DOM Inspector Linux,0,21,2007-03-05,1.5,1.5,0,1,Michael J Gruber,176,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dom-inspector-linux/,None
2335,Zombie Keys (Multilanguage Keyboard),600,45,2019-08-08,60.0,68.0,1,2,Realraven (Axel Grude); Kai Bolay,66492,10396,,2017-01-13,2018-05-07,2019-08-07,2019-08-07,https://addons.thunderbird.net/en-US/thunderbird/addon/zombie-keys/,{u'en-US': u'http://zombiekeys.mozdev.org/version.html'}
2351,Toggle Word Wrap,3366,93,2016-03-22,15.0,60.0,0,1,Kaspar Brand,9562,,,2016-03-21,2016-03-21,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/toggle-word-wrap/,None
2377,Toolbar Buttons,7475,247,2015-05-26,20.0,61.0,0,1,Button Guy,11280414,,,2015-05-17,2015-05-17,2015-05-17,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/toolbar-buttons/,{u'en-US': u'http://codefisher.org/forum/'}
2387,Get before Send,57,27,2011-10-10,3.0,19.0,0,1,H.Ogi,7226,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/get-before-send/,{u'en-US': u'http://hogiblog.blogspot.com/2008/04/feature-request-and-support-thread.html'; u'ja': u'http://hogi-ja.blogspot.com/2008/11/blog-post_30.html'}
2462,TryAgain,3,59,2011-02-03,2.0,3.3,0,2,Paul Lammertsma; Mathijs Lagerberg,13528,15650,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tryagain/,{u'en-US': u'http://getsatisfaction.com/tryagain/products/tryagain_tryagain_for_firefox'}
2471,rikaichan,100,111,2017-02-26,30.0,45.0,0,1,ffjon,2846,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/rikaichan/,{u'en-US': u'http://www.polarcloud.com/'}
2474,Thunderbird Message Filter Import/Export,36,120,2010-06-01,1.5,3.1,0,1,Wind Li,16310,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderbird-message-filter-imp/,None
2487,Nostalgy,6922,130,2018-09-23,31.0,60.0,0,1,Alain Frisch,17071,,,2016-06-10,2018-09-05,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/nostalgy/,{u'en-US': u'http://alain.frisch.fr/soft_mozilla.html'}
2505,Duplicate Contact Manager,1138,140,2012-09-21,3.0,31.0,0,2,Marian Steinbach; Copelnug,10289,5112656,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/duplicate-contact-manager/,None
2516,Mnenhy,124,32,2014-03-07,3.0,29.0,0,1,AuthorsEnc,15722,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mnenhy/,{u'de': u'http://mnenhy.de/'; u'en-US': u'http://mnenhy.mozdev.org/'}
2533,Addressbooks Synchronizer,31739,482,2018-04-27,5.0,62.0,0,1,Guenter Gersdorf,16512,,,2017-03-06,2018-04-27,2018-04-27,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/addressbooks-synchronizer/,{u'en-US': u'http://www.ggbs.de/extensions'}
2548,Sieve,9173,198,2019-03-18,10.0,66.0,0,1,Thomas Schmid,19246,,,2017-12-29,2017-12-29,2018-03-04,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sieve/,{u'en-US': u'https://github.com/thsmi/sieve'}
2561,Copy Sent to Current,2636,53,2019-02-14,5.0,100,1,1,Guenter Gersdorf,16512,,,2017-04-23,2018-04-27,2018-04-27,2019-02-14,https://addons.thunderbird.net/en-US/thunderbird/addon/copy-sent-to-current/,{u'en-US': u'http://www.ggbs.de/extensions'}
2569,Orb VideoMail,0,24,2007-03-05,1.0,1.5,0,1,Ian McCarthy,3311,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/orb-videomail/,None
2573,Indic IME,0,225,2008-07-21,1.0,2.0,0,1,Surekha Sastry &amp; Srinivasa Raghavan,5484,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/indic-ime/,None
2589,SJCall,0,23,2007-03-14,1.5,2.0,0,1,SJ Labs, Inc.,20904,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sjcall/,None
2610,Mailbox Alert,13268,230,2019-08-04,60.0,100,1,1,Tjebbe,21748,,,2017-12-23,2018-02-12,2018-02-12,2019-08-04,https://addons.thunderbird.net/en-US/thunderbird/addon/mailbox-alert/,{u'en-US': u'https://tjeb.nl/Projects/Mailbox_Alert/'}
2649,Greek Translator,10,23,2008-05-03,1.5,31.0,0,1,Onno Zweers,11944,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/greek-translator/,{u'en-US': u'http://www.onnoot.com/wiki/greek_translator'}
2672,Habu,0,26,2009-02-11,1.0,3.1,0,1,Will Harris,24061,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/habu/,{u'en-US': u'http://habu.mosinu.com'}
2680,whatmon,0,21,2009-09-09,1.5,3.0,0,1,JP Mens,24363,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/whatmon/,{u'en-US': u'http://jpmens.net/pages/whatmon-mozilla-extension-for-monitoring-whatever/'}
2692,MozLab,5,119,2007-08-02,1.5,2.0,0,2,hyperstruct; rply,17203,1266645,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mozlab/,{u'en-US': u'http://groups.google.com/group/mozlab'}
2707,Custom Buttons,236,165,2016-03-21,2.0,13.0,0,3, Yan; cubegm; SCClockDr,8852,302065,82573,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/custom-buttons/,{u'en-US': u'http://custombuttons.sf.net/forum/'}
2738,Spamato4Thunderbird,0,25,2007-05-06,1.0,2.0,0,1,kenoa,9216,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/spamato4thunderbird/,None
2824,KnujOn,0,24,2008-04-24,1.0,3.0,0,1, SecondWheel,27151,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/knujon/,{u'en-US': u'http://secondwheel.googlepages.com/knujonthunderbirdextension'}
2843,SenderFace,0,21,2007-05-21,2.0,2.0,0,1,Matti Pehrs,3362,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/senderface/,None
2848,Password Exporter,629,1473,2017-07-04,31.0,55.0,0,2,Justin Scott (fligtar); Jorge Villalobos,9945,4230,,2017-03-11,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/password-exporter/,{u'en-US': u'https://github.com/fligtar/password-exporter/wiki'}
2860,[Un]read,1,29,2007-06-28,2.0,2.0,0,1,piercarlos,2856,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/unread/,None
2874,Folder Account,2028,35,2018-11-11,3.0,60.0,0,1,Christopher Eykamp,28603,,,2018-11-06,2018-11-06,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/folder-account/,None
2887,SmartSave Thunderbird Extension,1,42,2007-11-29,0.8,3.0,0,1,Stefano Anelli,29096,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/smartsave-thunderbird-extensio/,None
2913,Open all links,1,21,2007-04-26,1.5,3.0,0,1,Kristof Coomans,30286,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/open-all-links/,None
2947,AVIM,46,98,2018-08-31,2.0,62.0,0,2,AuthorsEnc,14219,31014,,2016-02-03,2017-12-27,2018-07-23,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/avim/,{u'vi': u'https://github.com/1ec5/avim/issues'; u'en-US': u'https://github.com/1ec5/avim/issues'; u'pt-BR': u'https://github.com/1ec5/avim/issues'; u'es': u'https://github.com/1ec5/avim/issues'; u'zh-TW': u'https://github.com/1ec5/avim/issues'}
2969,Scroll To Key,0,21,2007-06-03,1.5,2.0,0,1, MarkusTheGeek,31520,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/scroll-to-key/,None
2983,Conversation Meta Language,0,22,2007-03-05,1.5,1.5,0,1,Sanaa Maati,31927,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/conversation-meta-language/,None
2994,TamilVisai (TamilKey),0,37,2011-01-13,1.5,17.0,0,3,Muguntharaj;  voiceonwings; Thagadoor Gopi (Gopalakrishnan T),416,1430,54842,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tamilvisai-tamilkey/,{u'en-US': u'http://tamilkey.mozdev.org/bugs.html '}
2995,Splash!,0,22,2009-02-13,1.5,3.1,0,2,mrtech; slyfox,253,9338,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/splash/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?t=608349'}
3002,POW -- Plain Old Webserver,0,73,2009-06-23,1.0,3.0,0,1,David Kellogg,31185,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/pow-plain-old-webserver/,{u'en-US': u'http://davidkellogg.com/wiki/Main_Page'}
3033,Paste Feed Location,0,22,2007-03-14,1.5,2.0,0,1,Oliver S.,9337,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/paste-feed-location/,None
3093,XNote,11,29,2008-04-25,2.0,2.0,0,3,AuthorsEnc,34571,223346,947395,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/xnote/,{u'fr': u'http://www.starxpert.fr/'}
3135,Right Click Watch Ignore,6,21,2011-06-27,3.0,31.0,0,1,Teester,36228,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/right-click-watch-ignore/,None
3225,lernu-es,0,22,2007-03-05,1.5,1.5,0,1,Ruyman Rodriguez Gonzalez,39029,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/lernu-es/,None
3254,QuickFolders (Tabbed Folders),20315,576,2019-08-15,60.0,100,1,2,Realraven (Axel Grude); Alexander Malfait,66492,40600,,2017-03-01,2018-03-13,2019-05-21,2019-05-21,https://addons.thunderbird.net/en-US/thunderbird/addon/quickfolders-tabbed-folders/,None
3298,Get Selected Messages,3,21,2007-11-04,1.0,3.0,0,1,Sergeys,26090,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/get-selected-messages/,None
3345,AddTo Miru Directory Server,0,23,2008-03-23,2.0,2.0,0,1,Steven McCoy,43362,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/addto-miru-directory-server/,None
3376,MailClassifier,0,24,2010-08-11,3.1,3.1,0,1,Emanuele Sabellico,45045,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mailclassifier/,None
3399,Change,0,21,2009-08-18,1.5,2.0,0,1,Reivax,46078,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/change/,{u'en-US': u'http://www.c-est-simple.com/change'}
3414,Dictionary Switcher,381,48,2014-02-17,2.0,18.0,0,2,Dao Gottwald; MrWarper,15165,5802610,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dictionary-switcher/,None
3421,CallingID Link Advisor,0,25,2007-03-05,1.5,2.0,0,1, CallingID,47282,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/callingid-link-advisor/,None
